key,locale,text,context,variables,review_state,source_content_ids,release_marked
loc:later_han/locality/ag006/name,en-US,Fuyang,Later Han locality name; 傅陽縣; audited source cell AG6,,approved,locality:later_han/ag006,true
loc:later_han/locality/ag007/name,en-US,Lu,Later Han locality name; 呂縣; audited source cell AG7,,approved,locality:later_han/ag007,true
loc:later_han/locality/ag008/name,en-US,Liu,Later Han locality name; 留縣; audited source cell AG8,,approved,locality:later_han/ag008,true
loc:later_han/locality/ag009/name,en-US,Wu,Later Han locality name; 梧縣; audited source cell AG9,,approved,locality:later_han/ag009,true
loc:later_han/locality/ag010/name,en-US,Zaiqiu,Later Han locality name; 菑丘縣; audited source cell AG10,,approved,locality:later_han/ag010,true
loc:later_han/locality/ag011/name,en-US,Guangqi,Later Han locality name; 廣戚縣; audited source cell AG11,,approved,locality:later_han/ag011,true
loc:later_han/locality/ah004/name,en-US,Guangling,Later Han locality name; 廣陵縣; audited source cell AH4,,approved,locality:later_han/ah004,true
loc:later_han/locality/ah005/name,en-US,Jiangdou,Later Han locality name; 江都縣; audited source cell AH5,,approved,locality:later_han/ah005,true
loc:later_han/locality/ah006/name,en-US,Gaoyou,Later Han locality name; 高郵縣; audited source cell AH6,,approved,locality:later_han/ah006,true
loc:later_han/locality/ah007/name,en-US,Pingan,Later Han locality name; 平安縣; audited source cell AH7,,approved,locality:later_han/ah007,true
loc:later_han/locality/ah008/name,en-US,Ling,Later Han locality name; 淩縣; audited source cell AH8,,approved,locality:later_han/ah008,true
loc:later_han/locality/ah009/name,en-US,Dongyang,Later Han locality name; 東陽縣; audited source cell AH9,,approved,locality:later_han/ah009,true
loc:later_han/locality/ah010/name,en-US,Sheyang,Later Han locality name; 射陽縣; audited source cell AH10,,approved,locality:later_han/ah010,true
loc:later_han/locality/ah011/name,en-US,Yandu,Later Han locality name; 鹽瀆縣; audited source cell AH11,,approved,locality:later_han/ah011,true
loc:later_han/locality/ah012/name,en-US,Yu,Later Han locality name; 輿侯國; audited source cell AH12,,approved,locality:later_han/ah012,true
loc:later_han/locality/ah013/name,en-US,Tang,Later Han locality name; 堂邑; audited source cell AH13,,approved,locality:later_han/ah013,true
loc:later_han/locality/ah014/name,en-US,Haixi,Later Han locality name; 海西縣; audited source cell AH14,,approved,locality:later_han/ah014,true
loc:later_han/locality/ai004/name,en-US,Xiapi,Later Han locality name; 下邳縣; audited source cell AI4,,approved,locality:later_han/ai004,true
loc:later_han/locality/ai005/name,en-US,Xu,Later Han locality name; 徐縣; audited source cell AI5,,approved,locality:later_han/ai005,true
loc:later_han/locality/ai006/name,en-US,Tong,Later Han locality name; 僮侯國; audited source cell AI6,,approved,locality:later_han/ai006,true
loc:later_han/locality/ai007/name,en-US,Suiling,Later Han locality name; 睢陵縣; audited source cell AI7,,approved,locality:later_han/ai007,true
loc:later_han/locality/ai008/name,en-US,Xiaxiang,Later Han locality name; 下相縣; audited source cell AI8,,approved,locality:later_han/ai008,true
loc:later_han/locality/ai009/name,en-US,Huaiyin,Later Han locality name; 淮陰縣; audited source cell AI9,,approved,locality:later_han/ai009,true
loc:later_han/locality/ai010/name,en-US,Huaipu,Later Han locality name; 淮浦縣; audited source cell AI10,,approved,locality:later_han/ai010,true
loc:later_han/locality/ai011/name,en-US,Xuyi,Later Han locality name; 盱眙縣; audited source cell AI11,,approved,locality:later_han/ai011,true
loc:later_han/locality/ai012/name,en-US,Gaoshan,Later Han locality name; 高山縣; audited source cell AI12,,approved,locality:later_han/ai012,true
loc:later_han/locality/ai013/name,en-US,Panjing,Later Han locality name; 潘旌縣; audited source cell AI13,,approved,locality:later_han/ai013,true
loc:later_han/locality/ai014/name,en-US,Huailing,Later Han locality name; 淮陵縣; audited source cell AI14,,approved,locality:later_han/ai014,true
loc:later_han/locality/ai015/name,en-US,Qulu,Later Han locality name; 取慮縣; audited source cell AI15,,approved,locality:later_han/ai015,true
loc:later_han/locality/ai016/name,en-US,Dongcheng,Later Han locality name; 東成縣; audited source cell AI16,,approved,locality:later_han/ai016,true
loc:later_han/locality/ai017/name,en-US,Quyang,Later Han locality name; 曲陽侯國; audited source cell AI17,,approved,locality:later_han/ai017,true
loc:later_han/locality/ai018/name,en-US,Siwu,Later Han locality name; 司吾侯國; audited source cell AI18,,approved,locality:later_han/ai018,true
loc:later_han/locality/ai019/name,en-US,Liangcheng,Later Han locality name; 良成縣; audited source cell AI19,,approved,locality:later_han/ai019,true
loc:later_han/locality/ai020/name,en-US,Xiaqiu,Later Han locality name; 夏丘縣; audited source cell AI20,,approved,locality:later_han/ai020,true
loc:later_han/locality/aj004/name,en-US,Dongpingling,Later Han locality name; 東平陵縣; audited source cell AJ4,,approved,locality:later_han/aj004,true
loc:later_han/locality/aj005/name,en-US,Zhu,Later Han locality name; 著縣; audited source cell AJ5,,approved,locality:later_han/aj005,true
loc:later_han/locality/aj006/name,en-US,Yuling,Later Han locality name; 於陵縣; audited source cell AJ6,,approved,locality:later_han/aj006,true
loc:later_han/locality/aj007/name,en-US,Tai,Later Han locality name; 臺縣; audited source cell AJ7,,approved,locality:later_han/aj007,true
loc:later_han/locality/aj008/name,en-US,Jian,Later Han locality name; 菅縣; audited source cell AJ8,,approved,locality:later_han/aj008,true
loc:later_han/locality/aj009/name,en-US,Tugu,Later Han locality name; 土鼓縣; audited source cell AJ9,,approved,locality:later_han/aj009,true
loc:later_han/locality/aj010/name,en-US,Liangzou,Later Han locality name; 梁鄒縣; audited source cell AJ10,,approved,locality:later_han/aj010,true
loc:later_han/locality/aj011/name,en-US,Zouping,Later Han locality name; 鄒平縣; audited source cell AJ11,,approved,locality:later_han/aj011,true
loc:later_han/locality/aj012/name,en-US,Dongchaoyang,Later Han locality name; 東朝陽縣; audited source cell AJ12,,approved,locality:later_han/aj012,true
loc:later_han/locality/aj013/name,en-US,Licheng,Later Han locality name; 歷城縣; audited source cell AJ13,,approved,locality:later_han/aj013,true
loc:later_han/locality/ak004/name,en-US,Pingyuan,Later Han locality name; 平原縣; audited source cell AK4,,approved,locality:later_han/ak004,true
loc:later_han/locality/ak005/name,en-US,Gaotang,Later Han locality name; 高唐縣; audited source cell AK5,,approved,locality:later_han/ak005,true
loc:later_han/locality/ak006/name,en-US,Ban,Later Han locality name; 般縣; audited source cell AK6,,approved,locality:later_han/ak006,true
loc:later_han/locality/ak007/name,en-US,Ge,Later Han locality name; 鬲侯國; audited source cell AK7,,approved,locality:later_han/ak007,true
loc:later_han/locality/ak008/name,en-US,Zhua,Later Han locality name; 祝阿縣; audited source cell AK8,,approved,locality:later_han/ak008,true
loc:later_han/locality/ak009/name,en-US,Leling,Later Han locality name; 樂陵縣; audited source cell AK9,,approved,locality:later_han/ak009,true
loc:later_han/locality/ak010/name,en-US,Shiyin,Later Han locality name; 濕陰縣; audited source cell AK10,,approved,locality:later_han/ak010,true
loc:later_han/locality/ak011/name,en-US,Ande,Later Han locality name; 安德侯國; audited source cell AK11,,approved,locality:later_han/ak011,true
loc:later_han/locality/ak012/name,en-US,Yanci,Later Han locality name; 厭次縣; audited source cell AK12,,approved,locality:later_han/ak012,true
loc:later_han/locality/al004/name,en-US,Linji,Later Han locality name; 臨濟縣; audited source cell AL4,,approved,locality:later_han/al004,true
loc:later_han/locality/al005/name,en-US,Qiancheng,Later Han locality name; 千乘縣; audited source cell AL5,,approved,locality:later_han/al005,true
loc:later_han/locality/al006/name,en-US,Gaowan,Later Han locality name; 高菀縣; audited source cell AL6,,approved,locality:later_han/al006,true
loc:later_han/locality/al007/name,en-US,Lean,Later Han locality name; 樂安縣; audited source cell AL7,,approved,locality:later_han/al007,true
loc:later_han/locality/al008/name,en-US,Bochang,Later Han locality name; 博昌縣; audited source cell AL8,,approved,locality:later_han/al008,true
loc:later_han/locality/al009/name,en-US,Liaocheng,Later Han locality name; 蓼城侯國; audited source cell AL9,,approved,locality:later_han/al009,true
loc:later_han/locality/al010/name,en-US,Li,Later Han locality name; 利縣; audited source cell AL10,,approved,locality:later_han/al010,true
loc:later_han/locality/al011/name,en-US,Yi,Later Han locality name; 益侯國; audited source cell AL11,,approved,locality:later_han/al011,true
loc:later_han/locality/al012/name,en-US,Shouguang,Later Han locality name; 壽光縣; audited source cell AL12,,approved,locality:later_han/al012,true
loc:later_han/locality/am004/name,en-US,Ju,Later Han locality name; 劇縣; audited source cell AM4,,approved,locality:later_han/am004,true
loc:later_han/locality/am005/name,en-US,Yingling,Later Han locality name; 營陵縣; audited source cell AM5,,approved,locality:later_han/am005,true
loc:later_han/locality/am006/name,en-US,Pingshou,Later Han locality name; 平壽縣; audited source cell AM6,,approved,locality:later_han/am006,true
loc:later_han/locality/am007/name,en-US,Douchang,Later Han locality name; 都昌縣; audited source cell AM7,,approved,locality:later_han/am007,true
loc:later_han/locality/am008/name,en-US,Anqiu,Later Han locality name; 安丘縣; audited source cell AM8,,approved,locality:later_han/am008,true
loc:later_han/locality/am009/name,en-US,Chunyu,Later Han locality name; 淳于縣; audited source cell AM9,,approved,locality:later_han/am009,true
loc:later_han/locality/am010/name,en-US,Pingchang,Later Han locality name; 平昌侯國; audited source cell AM10,,approved,locality:later_han/am010,true
loc:later_han/locality/am011/name,en-US,Zhuxu,Later Han locality name; 朱虛侯國; audited source cell AM11,,approved,locality:later_han/am011,true
loc:later_han/locality/am012/name,en-US,Donganping,Later Han locality name; 東安平縣; audited source cell AM12,,approved,locality:later_han/am012,true
loc:later_han/locality/am013/name,en-US,Gaomi,Later Han locality name; 高密侯國; audited source cell AM13,,approved,locality:later_han/am013,true
loc:later_han/locality/am014/name,en-US,Changan,Later Han locality name; 昌安侯國; audited source cell AM14,,approved,locality:later_han/am014,true
loc:later_han/locality/am015/name,en-US,Yian,Later Han locality name; 夷安侯國; audited source cell AM15,,approved,locality:later_han/am015,true
loc:later_han/locality/am016/name,en-US,Jiaodong,Later Han locality name; 膠東侯國; audited source cell AM16,,approved,locality:later_han/am016,true
loc:later_han/locality/am017/name,en-US,Jimo,Later Han locality name; 即墨侯國; audited source cell AM17,,approved,locality:later_han/am017,true
loc:later_han/locality/am018/name,en-US,Zhuangwu,Later Han locality name; 壯武縣; audited source cell AM18,,approved,locality:later_han/am018,true
loc:later_han/locality/am019/name,en-US,Xiami,Later Han locality name; 下密縣; audited source cell AM19,,approved,locality:later_han/am019,true
loc:later_han/locality/am020/name,en-US,Ting,Later Han locality name; 挺縣; audited source cell AM20,,approved,locality:later_han/am020,true
loc:later_han/locality/am021/name,en-US,Guanyang,Later Han locality name; 觀陽縣; audited source cell AM21,,approved,locality:later_han/am021,true
loc:later_han/locality/an004/name,en-US,Huang,Later Han locality name; 黃縣; audited source cell AN4,,approved,locality:later_han/an004,true
loc:later_han/locality/an005/name,en-US,Mouping,Later Han locality name; 牟平縣; audited source cell AN5,,approved,locality:later_han/an005,true
loc:later_han/locality/an006/name,en-US,Jian,Later Han locality name; 惤侯國; audited source cell AN6,,approved,locality:later_han/an006,true
loc:later_han/locality/an007/name,en-US,Qucheng,Later Han locality name; 曲成侯國; audited source cell AN7,,approved,locality:later_han/an007,true
loc:later_han/locality/an008/name,en-US,Ye,Later Han locality name; 掖侯國; audited source cell AN8,,approved,locality:later_han/an008,true
loc:later_han/locality/an009/name,en-US,Dangli,Later Han locality name; 當利侯國; audited source cell AN9,,approved,locality:later_han/an009,true
loc:later_han/locality/an010/name,en-US,Dongmou,Later Han locality name; 東牟侯國; audited source cell AN10,,approved,locality:later_han/an010,true
loc:later_han/locality/an011/name,en-US,Changyang,Later Han locality name; 昌陽縣; audited source cell AN11,,approved,locality:later_han/an011,true
loc:later_han/locality/an012/name,en-US,Luxiang,Later Han locality name; 盧鄉縣; audited source cell AN12,,approved,locality:later_han/an012,true
loc:later_han/locality/an013/name,en-US,Zhangguang,Later Han locality name; 長廣縣; audited source cell AN13,,approved,locality:later_han/an013,true
loc:later_han/locality/an014/name,en-US,Qianzou,Later Han locality name; 黔陬侯國; audited source cell AN14,,approved,locality:later_han/an014,true
loc:later_han/locality/an015/name,en-US,Gelu,Later Han locality name; 葛盧縣; audited source cell AN15,,approved,locality:later_han/an015,true
loc:later_han/locality/an016/name,en-US,Buqi,Later Han locality name; 不其侯國; audited source cell AN16,,approved,locality:later_han/an016,true
